id,loss
382892,1332.69233361
382893,4390.1876694
382898,1332.69233361
382900,4516.97384393
382908,7535.90637782
382912,2028.72867292
382918,2028.72867292
382920,2013.62613317
382922,3534.81970998
382931,2028.72867292
382932,2681.23729508
382937,2028.72867292
382942,1622.42371727
382943,1622.42371727
382945,2605.59523636
382949,1622.42371727
382950,3588.61827899
382953,1332.69233361
382961,3552.78948983
382963,1332.69233361
382964,1622.42371727
382978,1622.42371727
382979,1622.42371727
382982,2013.62613317
382983,3552.78948983
382985,1332.69233361
382986,3534.81970998
382987,1622.42371727
382995,8485.25945946
382997,2028.72867292
382998,3149.14737805
383001,2356.68684041
383005,1859.74343564
383011,2013.62613317
383013,4942.70057143
383014,1844.69461477
383019,1622.42371727
383020,1332.69233361
383024,1816.06172144
383025,1332.69233361
383027,6729.36241706
383039,4144.04343023
383041,1622.42371727
383042,2013.62613317
383051,2314.52166863
383053,3552.78948983
383054,1332.69233361
383062,2325.32621508
383063,3196.08166201
383064,2028.72867292
383071,9434.94142857
383072,2356.68684041
383073,3048.43696429
383075,2908.09009569
383082,15822.5833166
383085,3606.99388923
383087,2013.62613317
383090,2013.62613317
383092,5089.14156177
383093,1332.69233361
383096,2314.52166863
383097,3057.38978408
383103,5780.55662623
383108,2028.72867292
383111,2028.72867292
383116,2013.62613317
383121,1859.74343564
383125,1622.42371727
383127,1816.06172144
383129,3125.24705882
383135,8692.06756871
383138,1332.69233361
383139,2028.72867292
383143,2892.43665988
383148,3552.78948983
383149,2356.68684041
383150,1622.42371727
383158,4445.39140449
383175,2883.3827027
383177,1332.69233361
383179,6729.36241706
383183,1816.06172144
383188,4154.65397849
383191,11184.7685882
383193,3534.81970998
383198,1622.42371727
383201,4486.35018597
383202,2918.41630733
383211,7813.45825513
383212,1622.42371727
383215,1816.06172144
383217,2028.72867292
383220,2237.99612805
383221,1332.69233361
383222,3928.93095821
383228,2013.62613317
383229,4486.35018597
383236,2212.840859
383244,4486.35018597
383251,6630.59347594
383254,1622.42371727
383267,2909.32044171
383270,1622.42371727
383276,3534.81970998
383283,1332.69233361
383285,2356.68684041
383293,2356.68684041
383297,2028.72867292
383307,4770.9190106
383308,7535.90637782
383320,5089.14156177
383324,1622.42371727
383325,4390.1876694
383334,2028.72867292
383336,2028.72867292
383337,3606.99388923
383345,1622.42371727
383346,5562.57190367
383347,2325.32621508
383354,1844.69461477
383369,1844.69461477
383374,3606.99388923
383380,7540.31837386
383382,1622.42371727
383384,1844.69461477
383387,7540.31837386
383392,7535.90637782
383399,8692.06756871
383400,4445.39140449
383401,7535.90637782
383407,1622.42371727
383417,4154.65397849
383421,3552.78948983
383433,9252.78740385
383435,3057.38978408
383445,7274.7577665
383450,4445.39140449
383455,1844.69461477
383457,1622.42371727
383463,2112.70816758
383464,1622.42371727
383466,1816.06172144
383478,2028.72867292
383480,3534.81970998
383483,4486.35018597
383493,2356.68684041
383501,1622.42371727
383502,5234.01758865
383510,1622.42371727
383513,3606.99388923
383516,2013.62613317
383524,7813.45825513
383538,2028.72867292
383543,4516.97384393
383548,2314.52166863
383549,4556.42194373
383559,2892.43665988
383563,1834.19890873
383565,1804.11555836
383573,1332.69233361
383580,1622.42371727
383581,1622.42371727
383587,2028.72867292
383598,2909.32044171
383599,2112.70816758
383601,2600.67722857
383603,3552.78948983
383605,1804.11555836
383608,1332.69233361
383641,1622.42371727
383651,1622.42371727
383667,1816.06172144
383670,1622.42371727
383672,4445.39140449
383674,2889.40904348
383680,2356.68684041
383682,2881.78764151
383684,1816.06172144
383694,2356.68684041
383700,3631.31886667
383703,2681.23729508
383708,1417.77944606
383709,9240.68614379
383721,2028.72867292
383725,2600.67722857
383726,2028.72867292
383728,2681.23729508
383734,6729.36241706
383735,2314.52166863
383738,5780.55662623
383749,2651.51092593
383751,4194.56588235
383777,2605.59523636
383778,3277.18810811
383780,1622.42371727
383786,2028.72867292
383787,5089.14156177
383790,2892.43665988
383792,2605.59523636
383797,2892.43665988
383801,3534.81970998
383816,1622.42371727
383820,6456.47966071
383822,3011.59670213
383826,2356.68684041
383829,2881.78764151
383834,2918.41630733
383837,2681.23729508
383841,1332.69233361
383850,1332.69233361
383851,2013.62613317
383852,1332.69233361
383861,2112.70816758
383864,7540.31837386
383865,12656.7858683
383879,1748.38664804
383884,1622.42371727
383891,7540.31837386
383893,3792.42174603
383897,8692.06756871
383899,3928.93095821
383901,2112.70816758
383910,1332.69233361
383913,3028.58147321
383915,2356.68684041
383919,7813.45825513
383928,1622.42371727
383930,2028.72867292
383934,6187.7892219
383936,3057.38978408
383938,1816.06172144
383939,1332.69233361
383940,2028.72867292
383942,1622.42371727
383943,1622.42371727
383946,2028.72867292
383953,5385.25989637
383954,2314.52166863
383958,4390.1876694
383959,1332.69233361
383972,1332.69233361
383977,1332.69233361
383983,6187.7892219
383986,4486.35018597
383990,2918.41630733
383993,4345.66758974
383996,2681.23729508
384002,1622.42371727
384003,7813.45825513
384006,6456.47966071
384015,7813.45825513
384018,2028.72867292
384024,1622.42371727
384027,1816.06172144
384039,6456.47966071
384045,3022.95393333
384054,2356.68684041
384061,2028.72867292
384066,2918.41630733
384070,1332.69233361
384074,1332.69233361
384079,2028.72867292
384080,4445.39140449
384081,1622.42371727
384082,4770.9190106
384089,2028.72867292
384098,1332.69233361
384102,2028.72867292
384119,5089.14156177
384127,1834.19890873
384129,3947.52944444
384132,1332.69233361
384137,2909.32044171
384143,2605.59523636
384144,1622.42371727
384145,3388.09123675
384147,2314.52166863
384148,1622.42371727
384150,1622.42371727
384152,2892.43665988
384154,2356.68684041
384175,3929.92137255
384180,1622.42371727
384183,2028.72867292
384185,5780.55662623
384190,2028.72867292
384194,2314.52166863
384198,5454.4121286
384204,4445.39140449
384206,4445.39140449
384215,1332.69233361
384217,1332.69233361
384230,1859.74343564
384232,3277.18810811
384235,2237.99612805
384241,3057.38978408
384242,1332.69233361
384251,7813.45825513
384257,1622.42371727
384258,7680.85638462
384262,6729.36241706
384266,2028.72867292
384269,8485.25945946
384274,1622.42371727
384282,2331.17445055
384299,1748.38664804
384301,2314.52166863
384305,1622.42371727
384306,2013.62613317
384315,2331.17445055
384316,1332.69233361
384323,8905.61066372
384325,1332.69233361
384342,2215.45634921
384350,3467.98109687
384352,3196.08166201
384359,1332.69233361
384375,2013.62613317
384380,1332.69233361
384386,1622.42371727
384397,1332.69233361
384400,2356.68684041
384410,1797.91123994
384416,7540.31837386
384419,5562.57190367
384421,2600.67722857
384430,2028.72867292
384440,15822.5833166
384443,1654.388
384444,5853.19273713
384451,2356.68684041
384452,2314.52166863
384454,2681.23729508
384459,2824.39514778
384462,3606.99388923
384465,2112.70816758
384466,4127.20236486
384467,1689.70082927
384471,1804.11555836
384473,1332.69233361
384476,7813.45825513
384484,2352.98568421
384490,7535.90637782
384494,12030.7001935
384498,7535.90637782
384509,2918.41630733
384517,1332.69233361
384521,5635.81513369
384523,2112.70816758
384527,2892.43665988
384541,3928.93095821
384547,7813.45825513
384552,4748.80205674
384555,4056.63884615
384557,3196.08166201
384566,1332.69233361
384572,1859.74343564
384581,15822.5833166
384589,2824.39514778
384601,3534.81970998
384603,1332.69233361
384606,4390.1876694
384610,1332.69233361
384615,1804.11555836
384621,2028.72867292
384630,5454.4121286
384631,2909.32044171
384644,2028.72867292
384656,1859.74343564
384658,1332.69233361
384661,1332.69233361
384669,2918.41630733
384674,1332.69233361
384681,2172.25966887
384685,4390.1876694
384692,2681.23729508
384693,1844.69461477
384705,1816.06172144
384706,4486.35018597
384710,2909.32044171
384711,3552.78948983
384733,2893.21421875
384734,2356.68684041
384738,2605.59523636
384742,9664.1190184
384750,3552.78948983
384752,1332.69233361
384755,2028.72867292
384760,1622.42371727
384761,3635.5390604
384762,5454.4121286
384766,2681.23729508
384770,1844.69461477
384780,1622.42371727
384787,2955.63434483
384788,1622.42371727
384793,2892.43665988
384797,3552.78948983
384806,1859.74343564
384813,1844.69461477
384819,2920.68983806
384823,6135.08666667
384824,1622.42371727
384828,7535.90637782
384838,2013.62613317
384862,1622.42371727
384867,2488.61729508
384879,3552.78948983
384887,1816.06172144
384888,2028.72867292
384893,6315.2636214
384895,2314.52166863
384896,4516.97384393
384897,4390.1876694
384899,1622.42371727
384900,2028.72867292
384906,1622.42371727
384918,1834.19890873
384920,1622.42371727
384921,3534.81970998
384925,2028.72867292
384926,1332.69233361
384931,1859.74343564
384932,1332.69233361
384943,1622.42371727
384944,2314.52166863
384945,1332.69233361
384946,3041.64403974
384947,2028.72867292
384949,3947.52944444
384956,4623.76275
384958,2651.51092593
384960,1332.69233361
384962,1332.69233361
384964,3138.03264706
384972,2028.72867292
384983,2605.59523636
384986,1332.69233361
384987,2824.39514778
384990,3588.61827899
384993,1332.69233361
385003,7540.31837386
385004,2028.72867292
385006,2028.72867292
385008,2605.59523636
385009,2908.09009569
385013,2918.41630733
385019,2112.70816758
385035,1622.42371727
385043,2112.70816758
385053,1332.69233361
385055,1834.19890873
385061,3552.78948983
385065,1332.69233361
385072,6076.67367876
385082,1622.42371727
385083,12656.7858683
385087,2013.62613317
385097,2028.72867292
385098,1804.11555836
385100,2212.840859
385106,3125.24705882
385107,3196.08166201
385111,2918.41630733
385118,1332.69233361
385120,1332.69233361
385121,2013.62613317
385122,2605.59523636
385126,1622.42371727
385128,5676.05757835
385130,2681.23729508
385135,5982.10849582
385138,4154.65397849
385139,2314.52166863
385155,2399.48606061
385160,7233.10830189
385161,1804.11555836
385167,1804.11555836
385172,3552.78948983
385182,2908.09009569
385185,9240.68614379
385188,2028.72867292
385189,1332.69233361
385193,3928.93095821
385200,1804.11555836
385202,3588.61827899
385205,3552.78948983
385218,2129.2463964
385223,2013.62613317
385232,1332.69233361
385237,4390.1876694
385242,1859.74343564
385243,4942.70057143
385251,1332.69233361
385252,2028.72867292
385255,1622.42371727
385257,2356.68684041
385259,2881.78764151
385261,1332.69233361
385262,1622.42371727
385264,1622.42371727
385265,5780.55662623
385273,1816.06172144
385278,2892.43665988
385283,2028.72867292
385287,5454.4121286
385296,3928.93095821
385300,3011.59670213
385307,2681.23729508
385317,1332.69233361
385330,2028.72867292
385337,3534.81970998
385339,2892.43665988
385344,4445.39140449
385353,1622.42371727
385361,6630.59347594
385362,2314.52166863
385367,3534.81970998
385368,7535.90637782
385373,2028.72867292
385382,3552.78948983
385388,3552.78948983
385398,1816.06172144
385405,2909.32044171
385406,2681.23729508
385409,1332.69233361
385413,1673.35066667
385414,2028.72867292
385419,2356.68684041
385436,1816.06172144
385437,1622.42371727
385439,1622.42371727
385443,1332.69233361
385445,1332.69233361
385449,1804.11555836
385453,3196.08166201
385463,2314.52166863
385465,1332.69233361
385469,1622.42371727
385475,5780.55662623
385476,7535.90637782
385477,2013.62613317
385498,5485.48877005
385501,1622.42371727
385502,1622.42371727
385506,1804.11555836
385507,12162.9999265
385510,6987.36558442
385520,4445.39140449
385522,2013.62613317
385527,4967.79992248
385537,2892.43665988
385540,2918.41630733
385541,1859.74343564
385544,2028.72867292
385547,1622.42371727
385550,1332.69233361
385551,1804.11555836
385555,7540.31837386
385558,1332.69233361
385561,1332.69233361
385566,2013.62613317
385568,1622.42371727
385571,10337.4685
385572,1816.06172144
385576,3011.59670213
385579,2620.73391304
385590,4486.35018597
385592,1622.42371727
385595,7540.31837386
385598,2028.72867292
385600,1622.42371727
385602,1844.69461477
385603,2028.72867292
385604,2028.72867292
385610,1332.69233361
385620,3227.68322581
385631,2356.68684041
385634,1332.69233361
385637,1332.69233361
385638,1332.69233361
385639,4154.65397849
385643,5485.48877005
385644,1332.69233361
385652,2028.72867292
385657,5780.55662623
385658,1622.42371727
385659,3534.81970998
385660,1332.69233361
385664,6076.67367876
385666,2028.72867292
385667,2112.70816758
385672,1332.69233361
385676,1622.42371727
385677,4390.1876694
385679,2028.72867292
385681,2028.72867292
385682,2356.68684041
385685,3149.14737805
385686,1332.69233361
385691,2314.52166863
385692,2028.72867292
385694,1622.42371727
385708,5780.55662623
385712,5780.55662623
385719,1622.42371727
385725,1332.69233361
385733,1844.69461477
385742,1332.69233361
385745,3277.18810811
385751,7535.90637782
385755,1622.42371727
385759,1622.42371727
385760,2909.32044171
385764,2212.840859
385765,2028.72867292
385766,1622.42371727
385768,2172.25966887
385769,1859.74343564
385770,2028.72867292
385772,2314.52166863
385775,2681.23729508
385780,2331.17445055
385781,1622.42371727
385782,1622.42371727
385784,3552.78948983
385787,2892.43665988
385795,2028.72867292
385797,4390.1876694
385800,1622.42371727
385806,1622.42371727
385814,6187.7892219
385815,3928.93095821
385821,7813.45825513
385823,2013.62613317
385826,3048.43696429
385832,3928.93095821
385835,3534.81970998
385843,2013.62613317
385844,1332.69233361
385851,5088.71
385859,2892.43665988
385860,3928.93095821
385871,1797.91123994
385872,4516.97384393
385874,2013.62613317
385877,2325.32621508
385880,1622.42371727
385887,1622.42371727
385890,4144.04343023
385891,2605.59523636
385901,1844.69461477
385902,1804.11555836
385906,2112.70816758
385910,1332.69233361
385911,2028.72867292
385918,7540.31837386
385920,1332.69233361
385924,2314.52166863
385927,1622.42371727
385929,5264.15915385
385932,2943.21299213
385935,2237.99612805
385941,2892.43665988
385942,1622.42371727
385943,8692.06756871
385951,1332.69233361
385952,2314.52166863
385964,2028.72867292
385967,1332.69233361
385978,1332.69233361
385980,1332.69233361
385982,2356.68684041
385985,3606.99388923
385994,6987.36558442
385999,2605.59523636
386002,1332.69233361
386009,7233.10830189
386015,1622.42371727
386019,2356.68684041
386020,5780.55662623
386022,2013.62613317
386023,7155.53349693
386025,2013.62613317
386032,3552.78948983
386046,3534.81970998
386049,1332.69233361
386053,4345.66758974
386060,2314.52166863
386061,1332.69233361
386067,6187.7892219
386073,1332.69233361
386075,3534.81970998
386076,3534.81970998
386081,1797.91123994
386083,1332.69233361
386084,3534.81970998
386086,1673.35066667
386090,1332.69233361
386094,2028.72867292
386104,2605.59523636
386107,1622.42371727
386108,1332.69233361
386110,2028.72867292
386112,1332.69233361
386126,1622.42371727
386127,1332.69233361
386134,2028.72867292
386135,1804.11555836
386136,3048.43696429
386137,6630.59347594
386141,2028.72867292
386143,1332.69233361
386145,7813.45825513
386148,7535.90637782
386150,2605.59523636
386154,3196.08166201
386156,3196.08166201
386158,6456.47966071
386160,1332.69233361
386161,1332.69233361
386162,6315.2636214
386165,7540.31837386
386167,2314.52166863
386169,2681.23729508
386174,1332.69233361
386178,1844.69461477
386179,1332.69233361
386181,6729.36241706
386187,2129.2463964
386193,1332.69233361
386195,2314.52166863
386196,2095.80228571
386199,2314.52166863
386201,2918.41630733
386207,1332.69233361
386215,2893.21421875
386217,3606.99388923
386221,2314.52166863
386222,3928.93095821
386226,4445.39140449
386228,2028.72867292
386236,2331.17445055
386239,1622.42371727
386245,2028.72867292
386246,2028.72867292
386252,2028.72867292
386254,1622.42371727
386256,4435.27459854
386259,1816.06172144
386261,1622.42371727
386265,1332.69233361
386267,6729.36241706
386269,1622.42371727
386272,4345.66758974
386286,1844.69461477
386292,2028.72867292
386293,1654.388
386294,7274.7577665
386297,3467.98109687
386299,1622.42371727
386304,3534.81970998
386306,2028.72867292
386309,1804.11555836
386313,1332.69233361
386321,1622.42371727
386322,2204.28808824
386327,5780.55662623
386329,2028.72867292
386330,3552.78948983
386335,2314.52166863
386336,1332.69233361
386337,2028.72867292
386340,2600.67722857
386346,2028.72867292
386350,1622.42371727
386355,1332.69233361
386360,1622.42371727
386362,1622.42371727
386374,1332.69233361
386375,3149.14737805
386379,7540.31837386
386390,1622.42371727
386396,3552.78948983
386398,1622.42371727
386404,1332.69233361
386410,1332.69233361
386416,3763.25788321
386422,1332.69233361
386429,2681.23729508
386431,5089.14156177
386434,1332.69233361
386437,3048.43696429
386438,2605.59523636
386439,2800.16557971
386442,1332.69233361
386459,3606.99388923
386462,1622.42371727
386468,12656.7858683
386473,1622.42371727
386474,3149.14737805
386475,2605.59523636
386481,1622.42371727
386489,2013.62613317
386491,4432.44504902
386501,8954.42603448
386513,3388.09123675
386517,2013.62613317
386523,1332.69233361
386528,4445.39140449
386537,3048.43696429
386549,2028.72867292
386553,2605.59523636
386557,1622.42371727
386560,3467.98109687
386561,2013.62613317
386569,1999.70234043
386570,2943.21299213
386578,7540.31837386
386581,5780.55662623
386584,3552.78948983
386587,2314.52166863
386595,1332.69233361
386604,2314.52166863
386606,1332.69233361
386610,4445.39140449
386611,1332.69233361
386614,2892.43665988
386617,1622.42371727
386627,2314.52166863
386643,3928.93095821
386646,3534.81970998
386648,2013.62613317
386658,7680.85638462
386662,3606.99388923
386665,4445.39140449
386666,12656.7858683
386667,1804.11555836
386672,3761.55239316
386678,2824.39514778
386683,2028.72867292
386688,2028.72867292
386689,2892.43665988
386702,6869.798125
386703,3534.81970998
386704,6076.67367876
386705,3606.99388923
386707,1673.35066667
386708,1332.69233361
386712,1797.91123994
386715,2908.09009569
386724,1816.06172144
386727,1622.42371727
386743,1622.42371727
386749,2824.39514778
386752,2918.41630733
386759,1622.42371727
386764,2600.67722857
386772,4748.80205674
386777,2909.32044171
386784,3196.08166201
386793,3467.98109687
386804,1622.42371727
386806,2651.51092593
386808,3149.14737805
386818,3057.38978408
386835,1834.19890873
386841,1332.69233361
386844,1622.42371727
386848,8485.25945946
386850,5485.48877005
386853,1622.42371727
386855,1844.69461477
386883,5234.01758865
386891,1622.42371727
386894,1816.06172144
386896,2605.59523636
386903,1332.69233361
386907,8485.25945946
386910,8692.06756871
386916,1622.42371727
386917,2892.43665988
386920,2356.68684041
386922,1622.42371727
386926,2028.72867292
386940,1844.69461477
386942,12162.9999265
386945,2028.72867292
386949,5635.81513369
386953,2028.72867292
386957,3196.08166201
386976,6729.36241706
386982,6456.47966071
386984,1622.42371727
386986,2578.21291866
386990,1622.42371727
387001,1748.38664804
387002,3125.24705882
387012,1332.69233361
387019,2892.43665988
387024,1622.42371727
387025,1622.42371727
387036,1332.69233361
387038,3057.38978408
387046,1804.11555836
387050,1332.69233361
387051,1834.19890873
387056,2013.62613317
387063,1622.42371727
387068,1804.11555836
387071,2112.70816758
387078,2237.99612805
387087,7540.31837386
387091,3467.98109687
387096,1622.42371727
387097,2028.72867292
387099,3011.59670213
387107,1417.77944606
387108,1332.69233361
387114,10337.4685
387120,2881.78764151
387121,2028.72867292
387125,1622.42371727
387132,3552.78948983
387134,3467.98109687
387136,2028.72867292
387144,1844.69461477
387145,4435.27459854
387160,4445.39140449
387165,1622.42371727
387166,5853.19273713
387174,2028.72867292
387176,1332.69233361
387180,2681.23729508
387184,2028.72867292
387188,5485.48877005
387196,1332.69233361
387197,7540.31837386
387200,1859.74343564
387201,12162.9999265
387202,7535.90637782
387209,4748.80205674
387211,1332.69233361
387212,2605.59523636
387213,3388.09123675
387216,2605.59523636
387221,1622.42371727
387226,3048.43696429
387232,1622.42371727
387243,3606.99388923
387247,4390.1876694
387251,7680.85638462
387254,1622.42371727
387258,3761.55239316
387259,2883.3827027
387263,2112.70816758
387266,1332.69233361
387277,3552.78948983
387281,3048.43696429
387284,1332.69233361
387287,1622.42371727
387297,2237.99612805
387303,2028.72867292
387310,2918.41630733
387312,3761.55239316
387316,2356.68684041
387317,5853.19273713
387319,2356.68684041
387324,9252.78740385
387327,3125.24705882
387330,2920.68983806
387332,1622.42371727
387342,1999.70234043
387348,6456.47966071
387349,1804.11555836
387352,2883.3827027
387356,1332.69233361
387362,1622.42371727
387363,1622.42371727
387364,1797.91123994
387371,8066.55867257
387372,2028.72867292
387376,1622.42371727
387385,1332.69233361
387390,3534.81970998
387394,1622.42371727
387397,2314.52166863
387413,1622.42371727
387418,2881.78764151
387421,5264.15915385
387424,1332.69233361
387438,5780.55662623
387444,2681.23729508
387457,2314.52166863
387459,2314.52166863
387462,1622.42371727
387469,4154.65397849
387471,1332.69233361
387472,1622.42371727
387485,5780.55662623
387490,2028.72867292
387504,2314.52166863
387510,2605.59523636
387517,1622.42371727
387518,3588.61827899
387519,1332.69233361
387520,10016.0785714
387526,2028.72867292
387537,5485.48877005
387539,8066.55867257
387543,1622.42371727
387548,2892.43665988
387553,2013.62613317
387558,1748.38664804
387561,2681.23729508
387566,3928.93095821
387573,1816.06172144
387576,1332.69233361
387578,1417.77944606
387585,2028.72867292
387586,2013.62613317
387588,7535.90637782
387590,1332.69233361
387595,1816.06172144
387600,3552.78948983
387613,3227.68322581
387618,5676.05757835
387621,3552.78948983
387624,2325.32621508
387631,6187.7892219
387638,3125.24705882
387642,4144.04343023
387643,7540.31837386
387647,2028.72867292
387652,4154.65397849
387653,1332.69233361
387663,7813.45825513
387665,1622.42371727
387675,1332.69233361
387680,2918.41630733
387692,2892.43665988
387695,2356.68684041
387703,2028.72867292
387705,4486.35018597
387708,2028.72867292
387711,4486.35018597
387714,1332.69233361
387718,2028.72867292
387719,2605.59523636
387724,4154.65397849
387726,1622.42371727
387728,1622.42371727
387731,2314.52166863
387736,5780.55662623
387747,1622.42371727
387749,3388.09123675
387752,3552.78948983
387766,2028.72867292
387767,2028.72867292
387771,2356.68684041
387783,1332.69233361
387784,2028.72867292
387788,1332.69233361
387792,2013.62613317
387796,3606.99388923
387800,1332.69233361
387804,4486.35018597
387810,4516.97384393
387814,1622.42371727
387815,8905.61066372
387824,1332.69233361
387833,1332.69233361
387844,1332.69233361
387847,7813.45825513
387854,2356.68684041
387855,2918.41630733
387860,1622.42371727
387863,4556.42194373
387865,6729.36241706
387866,3631.31886667
387867,2909.32044171
387875,2028.72867292
387885,1332.69233361
387886,2095.80228571
387891,2892.43665988
387894,5676.05757835
387901,4486.35018597
387909,2681.23729508
387915,6043.92536023
387916,3149.14737805
387920,3928.93095821
387921,3606.99388923
387929,1332.69233361
387930,4432.44504902
387934,2028.72867292
387942,2605.59523636
387953,1332.69233361
387960,2028.72867292
387961,1622.42371727
387967,2013.62613317
387969,3028.58147321
387973,1622.42371727
387974,1622.42371727
387983,2356.68684041
387984,1332.69233361
387987,3467.98109687
387988,3459.47544304
387998,4154.65397849
388003,1332.69233361
388009,2028.72867292
388012,3196.08166201
388021,2028.72867292
388024,2356.68684041
388025,2013.62613317
388028,1622.42371727
388041,4432.44504902
388054,1844.69461477
388061,2028.72867292
388062,1622.42371727
388089,5264.15915385
388095,2892.43665988
388096,2314.52166863
388098,9703.50580247
388115,7680.85638462
388117,3149.14737805
388118,2352.98568421
388119,2800.16557971
388121,2918.41630733
388123,5803.915
388124,2314.52166863
388127,3196.08166201
388129,1332.69233361
388136,3928.93095821
388145,2918.41630733
388149,2013.62613317
388150,26506.3690909
388152,2013.62613317
388154,2314.52166863
388159,1332.69233361
388160,2028.72867292
388170,3048.43696429
388173,3928.93095821
388177,4127.20236486
388178,1332.69233361
388187,2314.52166863
388192,1622.42371727
388193,2605.59523636
388196,2314.52166863
388200,1622.42371727
388201,2356.68684041
388202,1622.42371727
388211,2918.41630733
388218,2314.52166863
388224,2028.72867292
388232,2681.23729508
388233,1332.69233361
388237,3057.38978408
388247,3552.78948983
388249,2028.72867292
388251,6869.798125
388254,3534.81970998
388256,3552.78948983
388260,1622.42371727
388266,1332.69233361
388267,2028.72867292
388271,6315.2636214
388273,2918.41630733
388275,2028.72867292
388286,5982.10849582
388293,2314.52166863
388300,2028.72867292
388310,2681.23729508
388312,3792.42174603
388313,2892.43665988
388318,1332.69233361
388319,9664.1190184
388321,2028.72867292
388322,1622.42371727
388326,3763.25788321
388338,2356.68684041
388345,2605.59523636
388346,2314.52166863
388348,1332.69233361
388358,1622.42371727
388365,4144.04343023
388369,2112.70816758
388370,3149.14737805
388373,2028.72867292
388375,4486.35018597
388387,2314.52166863
388398,2892.43665988
388399,1332.69233361
388410,2918.41630733
388414,10016.0785714
388416,1332.69233361
388418,1622.42371727
388423,1622.42371727
388437,1332.69233361
388446,3388.09123675
388448,5780.55662623
388452,1332.69233361
388454,1622.42371727
388457,1332.69233361
388461,2325.32621508
388465,1332.69233361
388470,1622.42371727
388477,2013.62613317
388479,1622.42371727
388482,2028.72867292
388483,2215.45634921
388487,1332.69233361
388489,2028.72867292
388494,3149.14737805
388495,5982.10849582
388498,3814.55422886
388500,6187.7892219
388507,4445.39140449
388513,2215.45634921
388514,1622.42371727
388518,7449.13106195
388519,1622.42371727
388522,1804.11555836
388523,3763.25788321
388526,1844.69461477
388529,1332.69233361
388538,2028.72867292
388539,3552.78948983
388548,1622.42371727
388555,2314.52166863
388560,1622.42371727
388561,24411.585
388564,2028.72867292
388565,3552.78948983
388571,1622.42371727
388577,1332.69233361
388588,2681.23729508
388591,1332.69233361
388606,2028.72867292
388610,2314.52166863
388625,3196.08166201
388628,6043.92536023
388629,1622.42371727
388631,2314.52166863
388634,1622.42371727
388636,1816.06172144
388637,2605.59523636
388638,2013.62613317
388639,3125.24705882
388640,3947.52944444
388642,3606.99388923
388646,3057.38978408
388651,2028.72867292
388656,2314.52166863
388659,1622.42371727
388661,1332.69233361
388663,1332.69233361
388669,2129.2463964
388671,3467.98109687
388672,2314.52166863
388678,7540.31837386
388679,5982.10849582
388681,1797.91123994
388682,2918.41630733
388683,1332.69233361
388693,1804.11555836
388699,2352.98568421
388700,1332.69233361
388712,1332.69233361
388725,2028.72867292
388726,1332.69233361
388731,1332.69233361
388732,1332.69233361
388733,2028.72867292
388735,1622.42371727
388738,5982.10849582
388749,3534.81970998
388756,4623.76275
388762,2681.23729508
388765,3552.78948983
388769,3552.78948983
388770,1622.42371727
388772,1332.69233361
388773,2028.72867292
388775,2651.51092593
388781,1622.42371727
388788,1332.69233361
388796,1804.11555836
388811,6729.36241706
388813,1622.42371727
388814,3057.38978408
388825,5485.48877005
388836,2013.62613317
388841,2129.2463964
388846,2028.72867292
388848,5562.57190367
388849,1332.69233361
388852,2605.59523636
388854,2212.840859
388864,2918.41630733
388869,2129.2463964
388870,5674.97977186
388879,1332.69233361
388880,3606.99388923
388898,2681.23729508
388900,2331.17445055
388905,2028.72867292
388912,1332.69233361
388920,1622.42371727
388925,1622.42371727
388929,4345.66758974
388930,1622.42371727
388932,2605.59523636
388933,3552.78948983
388937,1332.69233361
388938,2578.21291866
388939,3606.99388923
388940,2605.59523636
388942,1816.06172144
388947,5089.14156177
388948,1622.42371727
388952,4748.80205674
388953,2314.52166863
388958,4770.9190106
388961,6456.47966071
388966,1622.42371727
388968,2314.52166863
388971,1332.69233361
388973,3534.81970998
388979,2681.23729508
388981,2028.72867292
388983,1622.42371727
388995,10016.0785714
389003,1332.69233361
389012,1622.42371727
389017,3534.81970998
389018,4516.97384393
389029,2028.72867292
389036,1332.69233361
389039,2028.72867292
389041,1622.42371727
389044,1622.42371727
389055,3534.81970998
389056,1622.42371727
389071,1332.69233361
389078,2892.43665988
389081,6456.47966071
389082,2028.72867292
389085,5780.55662623
389086,1816.06172144
389090,2356.68684041
389101,3929.92137255
389105,2881.78764151
389111,1622.42371727
389113,2314.52166863
389116,2028.72867292
389117,5485.48877005
389123,1332.69233361
389124,2028.72867292
389134,1622.42371727
389140,2909.32044171
389141,2681.23729508
389143,2028.72867292
389144,2112.70816758
389160,4445.39140449
389162,2331.17445055
389166,1622.42371727
389173,4445.39140449
389177,4486.35018597
389189,1797.91123994
389197,2681.23729508
389199,1622.42371727
389213,1622.42371727
389229,7813.45825513
389231,1332.69233361
389232,3467.98109687
389238,1332.69233361
389239,4345.66758974
389240,2013.62613317
389265,2028.72867292
389271,2028.72867292
389279,3041.64403974
389282,1622.42371727
389298,1622.42371727
389299,1816.06172144
389303,4770.9190106
389305,1622.42371727
389306,1332.69233361
389310,5780.55662623
389324,5797.76858639
389326,4445.39140449
389330,1622.42371727
389332,6187.7892219
389337,2892.43665988
389338,2314.52166863
389339,5089.14156177
389345,3534.81970998
389346,2013.62613317
389352,2681.23729508
389353,2314.52166863
389354,2028.72867292
389359,2028.72867292
